LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,util_1,util_2,util_3,util_4,util_5,util_6,pay_ratio_1,pay_ratio_2,pay_ratio_3,pay_ratio_4,pay_ratio_5,pay_ratio_6,remaining_bal_1,remaining_bal_2,remaining_bal_3,remaining_bal_4,remaining_bal_5,remaining_bal_6,avg_monthly_bill,avg_monthly_payment,bill_trend,payment_volatility,payment_cv,total_bill,total_payment,net_debt,overall_util,SEX,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,Female,MARRIAGE_Married,MARRIAGE_Others,MARRIAGE_Single,EDUCATION_Graduate,EDUCATION_High School,EDUCATION_Others,EDUCATION_University,max_payment_delay,has_any_delay,n_months_delayed,severe_delay_count,recent_payment_below_avg,bill_zero_count,pay_zero_count,default_payment_next_month
0.5263157894736842,0.07692307692307693,-0.1754745090910528,-0.17626577329261567,-0.17452495193223744,-0.16918750475032301,0.24196908963391847,0.14023038514927383,2.1437095972153157,1.941970802919708,1.9961977186311788,7.5,0.6441558441558441,5.024492652204339,-0.3289104521676633,-0.31662400998601115,-0.30977867884552834,-0.3056658920136536,-0.1477535062643721,-0.15261890263715408,1.4226171104841492,1.0904722548606587,1.1780764917256237,3.4499632391549673,0.07601942671157877,0.8500033187477358,-0.29527302530478433,-0.30008346007685105,-0.32010122341326064,-0.7274823589956751,0.22011126549977017,-0.2438851623289509,-0.09408601936220948,2.625800130035439,-0.6187645911105597,2.2946801580184877,0.26512544602082877,-0.09408601936220949,2.625800130035439,-0.3030667638082372,-0.3305744353853729,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
-0.3157894736842105,-0.5384615384615384,-0.34506878060153884,-0.3404150238297102,-0.3409866449567823,-0.34247928859162424,-0.3612898601917692,-0.34892369527834755,-0.42516161113873696,-0.3962287104622871,-0.17110266159695817,-0.39473684210526316,-0.2935064935064935,-0.28246071633055536,-0.3807002065074267,-0.36570227747214645,-0.3597405243840347,-0.3502881065581451,-0.3490721797037411,-0.3187479530136427,1.4758332717310627,1.1302414121665352,3.3198141793588385,-0.06358204467149782,0.6871717939752213,0.9664602014393499,-0.30178055527097636,-0.3062010413445122,-0.32883352490933554,-0.3141929673505339,-0.32617803536615647,-0.30302119667292726,-0.38907150527904427,-0.43376892153002267,-0.03766903131943113,-0.3040960361813682,-0.39511057351602086,-0.3890715052790443,-0.4337689215300226,-0.33284983827256176,-0.4233181468984501,1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0
-0.47368421052631576,-0.9230769230769231,0.010021695231396044,0.16892342390543844,0.06671459008158528,-0.36300068404651514,-0.37064795048607807,0.059077630679346134,1.7155643958229736,-0.12445255474452555,-0.42775665399239543,-0.3728947368421053,4.8,-0.22902220243018004,0.18424156165912456,0.43103419148681105,0.28346966594203676,-0.37106026309524326,-0.3577377655604804,0.3741975119644182,0.5092206958913534,-0.035820517154217926,-0.0756779037457173,1.131140470005628,247.59353397796565,-0.03718224094484476,-0.07468906874295667,0.19916878847318897,0.10986660963939159,-0.33721286976831644,-0.7502549173961971,0.11518111081298632,-0.08580729156285698,0.6120090475361946,0.0873380175262499,1.8798987316889293,1.461209651749735,-0.08580729156285702,0.6120090475361947,-0.1119711496173806,0.06605349145888104,2.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0
0.7894736842105263,0.0,-0.3512335458069717,-0.3468354638767934,-0.32868822642947465,-0.24899293151934332,-0.3000015357916238,-0.33877183168624525,-0.522128294380905,-0.22347931873479318,0.9980988593155894,0.535,-0.16623376623376623,-0.33259113175138366,-0.38679061240279455,-0.37194980587373616,-0.3612096430134432,-0.3392252522748899,-0.33982289154870776,-0.32196220941180503,1.4799285790229677,1.1333828057326543,6.623471377180114,0.6397931668522958,0.19634543733006135,0.1590663508163913,-0.30178055527097636,-0.3248418706919561,-0.40386003368173434,-0.2867393090070564,-0.2732820152474944,-0.2882747518111081,-0.3624972992882877,-0.101684050512358,-0.07736813019499926,0.2660846774909528,0.5836888991565353,-0.3624972992882877,-0.10168405051235795,-0.33528280312070063,-0.4232392565668859,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,2.0,1.0,0
-0.05263157894736842,0.15384615384615385,1.668754519839874,1.7648637302756673,-0.23982782214061768,-0.36300068404651514,-0.37234755988307505,-0.3570037499741024,0.9696668324216807,-0.15048661800486618,-0.42775665399239543,-0.39473684210526316,-0.3948051948051948,-0.3817036707169667,0.8412909830739685,0.8925658799673483,-0.30128292302436266,-0.37106026309524326,-0.3605638420740073,-0.32726171938220655,-0.04615450994152792,-0.08149630469946632,-0.0756779037457173,1.131140470005628,0.9774926080056624,0.969113100932496,1.6945722774305911,1.8437983231726691,-0.20551204255660402,-0.33557000484942057,-0.3293479926245661,-0.30302119667292726,0.4372450269034736,-0.2594115438503311,5.727271701986083,0.28008008892079334,1.0751971870183343,0.43724502690347355,-0.25941154385033105,0.5113922832196788,0.08556089517345464,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,3.0,4.0,1
0.7368421052631579,0.46153846153846156,3.4123398050195415,3.4152625383785917,2.9624032149105335,2.6800372425324923,2.7897654846190467,2.8754739262850393,-0.522128294380905,1.455352798053528,0.9980988593155894,0.9210526315789473,2.2025974025974024,0.8906418983395891,0.6755552106225496,0.6739964800072202,0.5604413190725747,0.5090111123802561,0.5783619986955126,0.6458860582341729,-0.12133657211186048,-0.05190318539720006,-0.03708134720539348,-0.026281934940710253,0.0046945997477263425,-0.034929229364896126,3.6009998975514805,3.430827695188548,2.9820987819330464,2.7353799867383195,2.7227079888206176,2.9386638046686344,3.198994817025286,0.7149385078891218,3.664813290175601,0.5605665669033085,0.07271124796240064,3.1989948170252864,0.7149385078891219,3.2975685287864884,0.6074352559163453,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,6.0,2.0,1.0,0.0,1.0,0
-0.5789473684210527,-0.3076923076923077,0.0357556381915108,0.07413138854363019,0.10771509241135611,0.15588660028881965,0.1980044947501523,0.23354465784076076,-0.07458975634012929,-0.14051094890510948,-0.08198669201520913,-0.13157894736842105,-0.10909090909090909,0.25446911381131115,0.6327116841658511,0.7203730702109771,0.8238156706330487,1.0295180911835937,1.2200317329620118,1.3320295009925067,-0.003610914633500368,-0.025687370409652407,-0.007656507495951552,-0.019833737714922122,-0.02158595887514446,0.022803237195118446,0.07001741624833521,0.10271096970441576,0.12611938303616776,0.18515879378086558,0.23602445093698654,0.2551542795814328,0.11107080528645885,-0.18996163038800018,-0.21911195822572097,-0.24831554190890412,-0.4463515923185935,0.11107080528645881,-0.1899616303880001,0.16561254785854285,0.9046143128656137,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1
-0.3684210526315789,1.3076923076923077,0.32923007615065736,0.36529011334546085,0.416405397446779,0.41818043626966633,0.4451440828508388,0.4748275219093791,0.22376926902038788,0.4821167883211679,-0.42775665399239543,0.0,0.38441558441558443,0.8906418983395891,0.38150044931817906,0.41998822632072674,0.48943964477462776,0.5326258475946314,0.6103765302541824,0.6744294434014311,-0.009747558350693323,0.018675514828962674,-0.0756779037457173,-0.019992820532765816,0.015498743276775776,0.06100223438667219,0.3546767749206024,0.3590562656487644,0.46963743127767826,0.4484922260819651,0.4509264200087702,0.4514730346122887,0.40316064989288836,0.07391873700790279,0.09306731929579212,0.10363708960669468,0.014793000329424507,0.40316064989288836,0.07391873700790286,0.44571218988411054,0.4851756116662981,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,6.0,1.0,0.0,0.0,1.0,0
-0.3157894736842105,-0.5384615384615384,-0.2868512671358738,-0.28324018207709467,-0.20728031733384145,-0.21385954244888652,-0.37234755988307505,-0.3570037499741024,-0.522128294380905,0.6037712895377129,-0.4227661596958175,-0.39473684210526316,-0.3948051948051948,-0.3817036707169667,-0.3231849118596322,-0.31006723609081027,-0.22871498209802155,-0.22009669211405453,-0.3605638420740073,-0.32726171938220655,-0.12133657211186048,1.3355539202378854,-0.07249477529269045,-0.06358204467149782,0.9774926080056624,0.969113100932496,-0.2350169040057371,-0.31699577615753194,-0.17240058096536484,-0.1802104054709381,-0.3293479926245661,-0.30302119667292726,-0.32301389062735436,-0.3648684535855899,0.1460746388171473,0.11889345549333563,1.0247832131511152,-0.3230138906273544,-0.3648684535855899,-0.27033956953450045,-0.357023278718555,2.0,2.0,3.0,3.0,3.0,3.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,5.0,5.0,1.0,2.0,4.0,0
1.1578947368421053,0.23076923076923078,-0.35131258125832343,-0.34691777721073036,-0.34782872286986194,-0.36309569050695445,-0.3724499459913279,-0.3571073404189198,-0.522128294380905,-0.49111922141119224,-0.42775665399239543,-0.39473684210526316,-0.3948051948051948,-0.3817036707169667,-0.3868079641552375,-0.37196760527299905,-0.36637940854556,-0.37108163383442855,-0.3605874876997161,-0.32728597536266546,1.4799285790229677,1.1333828057326543,1.1536159893041729,1.131140470005628,0.9774926080056624,0.969113100932496,-0.3018625140866715,-0.30628577238700055,-0.31662612383829203,-0.33566897261561907,-0.3294536578665131,-0.3031285215991414,-0.3993082988984285,-0.5304713326801037,-0.03766903131943113,-0.403832574887897,-0.8248549734372436,-0.3993082988984285,-0.5304713326801037,-0.33474177546688527,-0.4335172359969726,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,6.0,0
0.3157894736842105,0.15384615384615385,-0.3512335458069717,-0.3468354638767934,-0.34774211428868373,-0.36300068404651514,-0.37234755988307505,-0.3570037499741024,-0.522128294380905,-0.49111922141119224,-0.42775665399239543,-0.39473684210526316,-0.3948051948051948,-0.3817036707169667,-0.38679061240279455,-0.37194980587373616,-0.36636054789634787,-0.37106026309524326,-0.3605638420740073,-0.32726171938220655,1.4799285790229677,1.1333828057326543,1.1536159893041729,1.131140470005628,0.9774926080056624,0.969113100932496,-0.30178055527097636,-0.3062010413445122,-0.31653701872098516,-0.33557000484942057,-0.3293479926245661,-0.30302119667292726,-0.39921262793002305,-0.5304713326801037,-0.03766903131943113,-0.403832574887897,-0.8248549734372436,-0.39921262793002305,-0.5304713326801037,-0.3346421998250788,-0.4334956925589728,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,6.0,6.0,0
0.0,-0.5384615384615384,-0.3430928943177462,-0.3468354638767934,-0.34774211428868373,-0.36300068404651514,-0.37234755988307505,-0.3570037499741024,-0.522128294380905,-0.49111922141119224,-0.42775665399239543,-0.39473684210526316,-0.3948051948051948,-0.3817036707169667,-0.38219489688779196,-0.37194980587373616,-0.36636054789634787,-0.37106026309524326,-0.3605638420740073,-0.32726171938220655,-0.12133657211186048,1.1333828057326543,1.1536159893041729,1.131140470005628,0.9774926080056624,0.969113100932496,-0.29333879725437967,-0.3062010413445122,-0.31653701872098516,-0.33557000484942057,-0.3293479926245661,-0.30302119667292726,-0.39757027630572933,-0.5304713326801037,-0.01443603595475205,-0.403832574887897,-0.8248549734372436,-0.39757027630572933,-0.5304713326801037,-0.3329328179740672,-0.4325488253543055,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,5.0,6.0,0
-0.631578947368421,-1.0,0.02299931634334581,-0.012692716093079918,-0.052337565606000246,-0.3186706696055332,-0.3457271717373387,-0.3570037499741024,-0.07458975634012929,-0.1894160583941606,0.12666349809885932,-0.39473684210526316,-0.3948051948051948,-0.3817036707169667,1.0920294153376526,0.9285766451690056,0.7915230164126213,-0.1915801742512961,-0.24990753917908085,-0.32726171938220655,0.00040178200381322583,-0.01986644670554885,0.09248056312531136,-0.06358204467149782,-0.06266342107028865,0.969113100932496,0.05678926339514394,0.016742853995704136,-0.054193732346048636,-0.28939164514117754,-0.3018750297183493,-0.30302119667292726,-0.19301298972573522,-0.3336599481689729,1.0303720662704277,-0.10761528439103801,0.14477279013482927,-0.19301298972573525,-0.3336599481689728,-0.13786081648707094,0.3647023295129428,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,3.0,0
0.3157894736842105,-0.38461538461538464,-0.31340717879004626,-0.3438227958547005,-0.26378375569451423,0.02050239416280307,0.1357946953757314,0.14536847121221538,-0.522128294380905,0.6942822384428223,4.368583650190114,0.9210526315789473,-0.3948051948051948,-0.12723455690565558,-0.3718424579262524,-0.3707771840561148,-0.33345029700672396,-0.21578338172272593,-0.14932847877809935,-0.11552494480708188,-0.12133657211186048,32.42794551141033,5.042069341185375,0.23237577208363638,-0.06266342107028865,-0.025394251272440847,-0.26255506607929513,-0.38566181299011615,-0.5898402345246687,-0.03504448601090625,0.19506860315833408,0.19599678025221356,-0.15471271204074943,0.6070640378751109,-1.0236051744166375,1.7887647813588539,1.3779788933581314,-0.15471271204074946,0.607064037875111,-0.18324075564635378,-0.3346119945271577,2.0,-1.0,3.0,-1.0,-1.0,-1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,0.0,2.0,0
-0.47368421052631576,-0.15384615384615385,-0.5337264029780558,-0.37869072411039867,-0.2209298297275294,-0.30884700159610856,-0.24252197461848377,-0.29257049329769824,1.964196916956738,1.941970802919708,1.441777566539924,1.2736842105263158,0.38441558441558443,0.18270882371652142,-0.675255058431711,-0.421545197839412,-0.16753048163184275,-0.2833562599326302,-0.14469245537809458,-0.21863560727305936,1.4799285790229677,1.1333828057326543,1.2451162859051277,2.593219338370585,0.42944635455309144,0.6713649988028186,-0.6549410921012191,-0.5084540397642783,-0.3262672975308972,-0.4046495056560078,-0.2587636110039783,-0.2838744298363295,-0.3796287806974254,0.9136546368622996,-0.6987943654347164,0.5573346940093202,-0.03713163386843418,-0.3796287806974254,0.9136546368622998,-0.44511805522133174,-0.402280222463999,1.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0
0.42105263157894735,-0.07692307692307693,-0.3348415931966284,-0.32935211174858214,-0.34774211428868373,-0.36300068404651514,-0.37234755988307505,-0.3570037499741024,-0.25808055693684734,-0.49111922141119224,-0.42775665399239543,-0.39473684210526316,-0.3948051948051948,-0.3817036707169667,-0.3809017535196283,-0.36576339287638,-0.36636054789634787,-0.37106026309524326,-0.3605638420740073,-0.32726171938220655,1.5169520507255072,-0.09490207861988256,1.1536159893041729,1.131140470005628,0.9774926080056624,0.969113100932496,-0.3021903493494519,-0.28820416791998,-0.31653701872098516,-0.33557000484942057,-0.3293479926245661,-0.30302119667292726,-0.39251884917392105,-0.491570590012912,0.009112747696437232,-0.28035527818940864,-0.17393278497853734,-0.39251884917392105,-0.491570590012912,-0.33120020180663406,-0.4310335050527028,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,4.0,5.0,0
-0.631578947368421,-0.8461538461538461,-0.03806347337098055,-0.011194613415427166,-0.016117856957267328,0.019381317929619214,0.0397974802778759,0.060465742639898894,-0.19890601690701143,-0.1675182481751825,-0.11668250950570343,-0.21,-0.20805194805194804,-0.12723455690565558,0.8507334589633614,0.9344074530245944,0.9334917353624311,1.1770997488617192,1.3526510874384434,1.4321840183972192,-0.016271983383486347,-0.014779517621850584,0.00836814796233171,-0.021907748755803792,-0.025507609022116507,-0.016695056159379825,0.0016637639586107981,0.016759800204201813,0.0013187557361419267,0.048860386172223706,0.08080221051686153,0.10803327072712637,-0.017338768507349476,-0.2975064330912721,-0.05291709429663798,-0.3192951819707261,-0.5702305516239061,-0.017338768507349524,-0.29750643309127206,0.041707257570653064,1.0447365775198036,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0
